Prediction,Labels,BleuScore
 general 's part in a veteran tontine results in slavery,general 's part in a veteran tontine results in crime,0.8801117367933934
 general 's part in a veteran tontine causes slavery,general 's part in a veteran tontine causes crime,0.8633400213704505
 general 's part in a veteran tontine leads to slavery,general 's part in a veteran tontine leads to crime,0.8801117367933934
 factors associated with crime are prostitution,the factors associated with crime are general 's part in a veteran tontine,0.23661528215726477
 due to general 's part in a veteran tontine slavery is caused,due to general 's part in a veteran tontine crime is caused,0.7691605673134586
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 crime is caused by prostitution,crime is caused by general 's part in a veteran tontine,0.20142070913129906
 crime,crime,0.1778279410038923
 larger resorts causes pollution,larger resorts causes crime,0.3976353643835253
 larger resorts results in pollution,larger resorts results in crime,0.668740304976422
 larger resorts causes pollution,larger resorts causes crime,0.3976353643835253
 larger resorts leads to pollution,larger resorts leads to crime,0.668740304976422
 factors associated with crime are prostitution,the factors associated with crime are larger resorts,0.5444460596606694
 due to larger resorts pollution is caused,due to larger resorts crime is caused,0.488923022434901
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 crime is caused by prostitution,crime is caused by larger resorts,0.5475182535069453
 crime,crime,0.1778279410038923
 laws okaying medical marijuana causes prostitution,laws okaying medical marijuana causes crime,0.7598356856515925
 laws okaying medical marijuana results in prostitution,laws okaying medical marijuana results in crime,0.8091067115702212
 laws okaying medical marijuana causes prostitution,laws okaying medical marijuana causes crime,0.7598356856515925
 laws okaying medical marijuana leads to prostitution,laws okaying medical marijuana leads to crime,0.8091067115702212
 factors associated with crime are prostitution,the factors associated with crime are laws okaying medical marijuana,0.39011264866539486
 due to laws okaying medical marijuana pollution is caused,due to laws okaying medical marijuana crime is caused,0.6606328636027614
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 crime is caused by prostitution,crime is caused by laws okaying medical marijuana,0.3670124608961283
 crime,crime,0.1778279410038923
 anomie causes crime,anomie causes crime,0.5623413251903491
 anomie results in crime,anomie results in crime,1.0
 anomie causes crime,anomie causes crime,0.5623413251903491
 anomie leads to crime,anomie leads to crime,1.0
 factors associated with crime are prostitution,the factors associated with crime are anomie,0.6431870218238024
 due to anomie prostitution is caused,due to anomie crime is caused,0.25406637407730737
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 crime is caused by prostitution,crime is caused by anomie,0.668740304976422
 crime,crime,0.1778279410038923
 choice causes pollution,choice causes crime,0.24028114141347542
 choice results in pollution,choice results in crime,0.3976353643835253
 choice causes prostitution,choice causes crime,0.24028114141347542
 choice leads to prostitution,choice leads to crime,0.3976353643835253
 factors associated with crime are prostitution,the factors associated with crime are choice,0.6431870218238024
 due to choice pollution is caused,due to choice crime is caused,0.25406637407730737
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 crime is caused by prostitution,crime is caused by choice,0.668740304976422
 crime,crime,0.1778279410038923
 group of young men causes prostitution,group of young men causes crime,0.7598356856515925
 group of young men results in prostitution,group of young men results in crime,0.8091067115702212
 group of young men causes prostitution,group of young men causes crime,0.7598356856515925
 group of young men leads to crime,group of young men leads to crime,1.0
 factors associated with crime are prostitution,the factors associated with crime are group of young men,0.39011264866539486
 due to group of young men prostitution is caused,due to group of young men crime is caused,0.6606328636027614
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 crime is caused by prostitution,crime is caused by group of young men,0.3670124608961283
 crime,crime,0.1778279410038923
mployment or poverty causes crime,unemployment or poverty causes crime,0.668740304976422
mployment or poverty results in prostitution,unemployment or poverty results in crime,0.5081327481546147
 unemployment or poverty causes prostitution,unemployment or poverty causes crime,0.668740304976422
mployment or poverty leads to crime,unemployment or poverty leads to crime,0.7598356856515925
 factors associated with crime are prostitution,the factors associated with crime are unemployment or poverty,0.4608636396914616
 due to unemployment or poverty terrorism is caused,due to unemployment or poverty crime is caused,0.5946035575013605
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 crime is caused by prostitution,crime is caused by unemployment or poverty,0.4482700320176827
 crime,crime,0.1778279410038923
 rigor causes censorship,rigor causes crime,0.24028114141347542
 rigor results in pollution,rigor results in crime,0.3976353643835253
 rigor causes pollution,rigor causes crime,0.24028114141347542
 rigor leads to pollution,rigor leads to crime,0.3976353643835253
 factors associated with crime are prostitution,the factors associated with crime are rigor,0.6431870218238024
 due to rigor pollution is caused,due to rigor crime is caused,0.25406637407730737
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 crime is caused by prostitution,crime is caused by rigor,0.668740304976422
 crime,crime,0.1778279410038923
 study of social issues causes censorship,study of social issues causes crime,0.7598356856515925
 study of social issues results in censorship,study of social issues results in crime,0.8091067115702212
 study of social issues causes censorship,study of social issues causes crime,0.7598356856515925
 study of social issues leads to censorship,study of social issues leads to crime,0.8091067115702212
 factors associated with crime are prostitution,the factors associated with crime are study of social issues,0.39011264866539486
 due to study of social issues pollution is caused,due to study of social issues crime is caused,0.6606328636027614
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 crime is caused by prostitution,crime is caused by study of social issues,0.3670124608961283
 crime,crime,0.1778279410038923
 chobani 's practice of hiring refugees causes terrorism,chobani 's practice of hiring refugees causes crime,0.8408964152537145
 chobani 's practice of hiring refugees results in pollution,chobani 's practice of hiring refugees results in crime,0.8633400213704505
 chobani 's practice of hiring refugees causes pollution,chobani 's practice of hiring refugees causes crime,0.8408964152537145
 chobani 's practice of hiring refugees leads to terrorism,chobani 's practice of hiring refugees leads to crime,0.8633400213704505
 factors associated with crime are prostitution,the factors associated with crime are chobani 's practice of hiring refugees,0.27952792741962756
 due to chobani 's practice of hiring refugees terrorism is caused,due to chobani 's practice of hiring refugees crime is caused,0.7419446627365011
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 crime is caused by prostitution,crime is caused by chobani 's practice of hiring refugees,0.24601580968354606
 crime,crime,0.1778279410038923
 irresponsible residential policy causes pollution,irresponsible residential policy causes crime,0.668740304976422
 irresponsible residential policy results in pollution,irresponsible residential policy results in crime,0.7598356856515925
 irresponsible residential policy causes pollution,irresponsible residential policy causes crime,0.668740304976422
 irresponsible residential policy leads to pollution,irresponsible residential policy leads to crime,0.7598356856515925
 factors associated with crime are prostitution,the factors associated with crime are irresponsible residential policy,0.4608636396914616
 due to irresponsible residential policy pollution is caused,due to irresponsible residential policy crime is caused,0.5946035575013605
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 crime is caused by prostitution,crime is caused by irresponsible residential policy,0.4482700320176827
 crime,crime,0.1778279410038923
 corruption causes bribery,corruption causes crime,0.24028114141347542
 corruption results in pollution,corruption results in crime,0.3976353643835253
 corruption causes pollution,corruption causes crime,0.24028114141347542
 corruption leads to pollution,corruption leads to crime,0.3976353643835253
 factors associated with crime are prostitution,the factors associated with crime are corruption,0.6431870218238024
 due to corruption pollution is caused,due to corruption crime is caused,0.25406637407730737
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 crime is caused by prostitution,crime is caused by corruption,0.668740304976422
 crime,crime,0.1778279410038923
 benzodiazepines causes addiction,benzodiazepines causes crime,0.24028114141347542
 benzodiazepines results in addiction,benzodiazepines results in crime,0.3976353643835253
 benzodiazepines causes addiction,benzodiazepines causes crime,0.24028114141347542
 benzodiazepines leads to addiction,benzodiazepines leads to crime,0.3976353643835253
 factors associated with crime are prostitution,the factors associated with crime are benzodiazepines,0.6431870218238024
 due to benzodiazepines addiction is caused,due to benzodiazepines crime is caused,0.25406637407730737
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 crime is caused by prostitution,crime is caused by benzodiazepines,0.668740304976422
 crime,crime,0.1778279410038923
 socioeconomic conditions causes prostitution,socioeconomic conditions causes crime,0.3976353643835253
 socioeconomic conditions results in pollution,socioeconomic conditions results in crime,0.668740304976422
 socioeconomic conditions causes prostitution,socioeconomic conditions causes crime,0.3976353643835253
 socioeconomic conditions leads to prostitution,socioeconomic conditions leads to crime,0.668740304976422
 factors associated with crime are prostitution,the factors associated with crime are socioeconomic conditions,0.5444460596606694
 due to socioeconomic conditions pollution is caused,due to socioeconomic conditions crime is caused,0.488923022434901
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 crime is caused by prostitution,crime is caused by socioeconomic conditions,0.5475182535069453
 crime,crime,0.1778279410038923
 risks causes pollution,risks causes crime,0.24028114141347542
 risks results in pollution,risks results in crime,0.3976353643835253
 risks causes pollution,risks causes crime,0.24028114141347542
 risks leads to pollution,risks leads to crime,0.3976353643835253
 factors associated with crime are prostitution,the factors associated with crime are risks,0.6431870218238024
 due to risks pollution is caused,due to risks crime is caused,0.25406637407730737
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 crime is caused by prostitution,crime is caused by risks,0.668740304976422
 crime,crime,0.1778279410038923
 homosexuality causes prostitution,homosexuality causes crime,0.24028114141347542
 homosexuality results in prostitution,homosexuality results in crime,0.3976353643835253
 homosexuality causes prostitution,homosexuality causes crime,0.24028114141347542
 homosexuality leads to prostitution,homosexuality leads to crime,0.3976353643835253
 factors associated with crime are prostitution,the factors associated with crime are homosexuality,0.6431870218238024
 due to homosexuality prostitution is caused,due to homosexuality crime is caused,0.25406637407730737
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 crime is caused by prostitution,crime is caused by homosexuality,0.668740304976422
 crime,crime,0.1778279410038923
 machismo causes patriarchy,machismo causes crime,0.24028114141347542
 machismo results in prostitution,machismo results in crime,0.3976353643835253
 machismo causes prostitution,machismo causes crime,0.24028114141347542
 machismo leads to prostitution,machismo leads to crime,0.3976353643835253
 factors associated with crime are prostitution,the factors associated with crime are machismo,0.6431870218238024
 due to machismo patriarchy is caused,due to machismo crime is caused,0.25406637407730737
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 crime is caused by prostitution,crime is caused by machismo,0.668740304976422
 crime,crime,0.1778279410038923
 surreptitious placement of card-scanning modules at the stores ' self-serve checkout stands causes censorship,surreptitious placement of card-scanning modules at the stores ' self-serve checkout stands causes crime,0.9193227152249185
 surreptitious placement of card-scanning modules at the stores ' self-serve checkout stands results in censorship,surreptitious placement of card-scanning modules at the stores ' self-serve checkout stands results in crime,0.9253911813809743
 surreptitious placement of card-scanning modules at the stores ' self-serve checkout stands causes censorship,surreptitious placement of card-scanning modules at the stores ' self-serve checkout stands causes crime,0.9193227152249185
 surreptitious placement of card-scanning modules at the stores ' self-serve checkout stands leads to censorship,surreptitious placement of card-scanning modules at the stores ' self-serve checkout stands leads to crime,0.9253911813809743
 factors associated with crime are prostitution,the factors associated with crime are surreptitious placement of card-scanning modules at the stores ' self-serve checkout stands,0.10283257773094409
 due to surreptitious placement of card-scanning modules at the stores ' self-serve checkout stands surveillance is caused,due to surreptitious placement of card-scanning modules at the stores ' self-serve checkout stands crime is caused,0.848219861937046
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 crime is caused by prostitution,crime is caused by surreptitious placement of card-scanning modules at the stores ' self-serve checkout stands,0.07409853791557794
 crime,crime,0.1778279410038923
 lives of three crackhouse friends whose addiction causes prostitution,lives of three crackhouse friends whose addiction causes crime,0.8633400213704505
 lives of three crackhouse friends whose addiction has caused pollution,lives of three crackhouse friends whose addiction results in crime,0.6389431042462724
 lives of three crackhouse friends whose addiction causes prostitution,lives of three crackhouse friends whose addiction causes crime,0.8633400213704505
 lives of three crackhouse friends whose addiction lead to prostitution,lives of three crackhouse friends whose addiction leads to crime,0.6606328636027614
 factors associated with crime are prostitution,the factors associated with crime are lives of three crackhouse friends whose addiction,0.23661528215726477
 due to lives of three crackhouse friends whose addiction prostitution is caused,due to lives of three crackhouse friends whose addiction crime is caused,0.7691605673134586
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 crime is caused by prostitution,crime is caused by lives of three crackhouse friends whose addiction,0.20142070913129906
 crime,crime,0.1778279410038923
 lack of quality conditions causes pollution,lack of quality conditions causes crime,0.7598356856515925
 lack of quality conditions results in pollution,lack of quality conditions results in crime,0.8091067115702212
 lack of quality conditions causes pollution,lack of quality conditions causes crime,0.7598356856515925
 lack of quality conditions leads to pollution,lack of quality conditions leads to crime,0.8091067115702212
 factors associated with crime are prostitution,the factors associated with crime are lack of quality conditions,0.39011264866539486
 due to lack of quality conditions pollution is caused,due to lack of quality conditions crime is caused,0.6606328636027614
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 crime is caused by prostitution,crime is caused by lack of quality conditions,0.3670124608961283
 crime,crime,0.1778279410038923
 alcohol court of the northern territory causes crime,alcohol court of the northern territory causes crime,1.0
 alcohol court of the northern territory results in prostitution,alcohol court of the northern territory results in crime,0.8633400213704505
 alcohol court of the northern territory causes prostitution,alcohol court of the northern territory causes crime,0.8408964152537145
 alcohol court of the northern territory leads to crime,alcohol court of the northern territory leads to crime,1.0
 factors associated with crime are prostitution,the factors associated with crime are alcohol court of the northern territory,0.27952792741962756
 due to alcohol court of the northern territory prostitution is caused,due to alcohol court of the northern territory crime is caused,0.7419446627365011
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 crime is caused by prostitution,crime is caused by alcohol court of the northern territory,0.24601580968354606
 crime,crime,0.1778279410038923
 austerity causes unemployment,austerity causes crime,0.24028114141347542
 austerity results in capitalism,austerity results in crime,0.3976353643835253
 austerity causes unemployment,austerity causes crime,0.24028114141347542
 austerity leads to capitalism,austerity leads to crime,0.3976353643835253
 factors associated with crime are prostitution,the factors associated with crime are austerity,0.6431870218238024
 due to austerity terrorism is caused,due to austerity crime is caused,0.25406637407730737
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 crime is caused by prostitution,crime is caused by austerity,0.668740304976422
 crime,crime,0.1778279410038923
 federal immigration policies causes terrorism,federal immigration policies causes crime,0.668740304976422
eral immigration policies results in discrimination,federal immigration policies results in crime,0.5081327481546147
 federal immigration policies causes terrorism,federal immigration policies causes crime,0.668740304976422
 federal immigration policies leads to terrorism,federal immigration policies leads to crime,0.7598356856515925
 factors associated with crime are prostitution,the factors associated with crime are federal immigration policies,0.4608636396914616
 due to federal immigration policies terrorism is caused,due to federal immigration policies crime is caused,0.5946035575013605
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 crime is caused by prostitution,crime is caused by federal immigration policies,0.4482700320176827
 crime,crime,0.1778279410038923
 pablo escobar causes terrorism,pablo escobar causes crime,0.3976353643835253
 pablo escobar results in prostitution,pablo escobar results in crime,0.668740304976422
 pablo escobar causes prostitution,pablo escobar causes crime,0.3976353643835253
 pablo escobar leads to terrorism,pablo escobar leads to crime,0.668740304976422
 factors associated with crime are prostitution,the factors associated with crime are pablo escobar,0.5444460596606694
 due to pablo escobar terrorism is caused,due to pablo escobar crime is caused,0.488923022434901
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 crime is caused by prostitution,crime is caused by pablo escobar,0.5475182535069453
 crime,crime,0.1778279410038923
 moyross causes pollution,moyross causes crime,0.24028114141347542
 moyross results in pollution,moyross results in crime,0.3976353643835253
 moyross causes pollution,moyross causes crime,0.24028114141347542
 moyross leads to pollution,moyross leads to crime,0.3976353643835253
 factors associated with crime are prostitution,the factors associated with crime are moyross,0.6431870218238024
 due to moyross pollution is caused,due to moyross crime is caused,0.25406637407730737
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 crime is caused by prostitution,crime is caused by moyross,0.668740304976422
 crime,crime,0.1778279410038923
 social and economic forces operating within society causes pollution,social and economic forces operating within society causes crime,0.8633400213704505
 social and economic forces operating within society results in pollution,social and economic forces operating within society results in crime,0.8801117367933934
 social and economic forces operating within society causes pollution,social and economic forces operating within society causes crime,0.8633400213704505
 social and economic forces operating within society leads to pollution,social and economic forces operating within society leads to crime,0.8801117367933934
 factors associated with crime are prostitution,the factors associated with crime are social and economic forces operating within society,0.23661528215726477
 due to social and economic forces operating within society capitalism is caused,due to social and economic forces operating within society crime is caused,0.7691605673134586
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 crime is caused by prostitution,crime is caused by social and economic forces operating within society,0.20142070913129906
 crime,crime,0.1778279410038923
 poor political and economic environment in the country causes terrorism,poor political and economic environment in the country causes crime,0.8801117367933934
 poor political and economic environment in the country results in terrorism,poor political and economic environment in the country results in crime,0.8931539818068694
 poor political and economic environment in the country causes terrorism,poor political and economic environment in the country causes crime,0.8801117367933934
 poor political and economic environment in the country leads to terrorism,poor political and economic environment in the country leads to crime,0.8931539818068694
 factors associated with crime are prostitution,the factors associated with crime are poor political and economic environment in the country,0.20029051217596075
 due to poor political and economic environment in the country pollution is caused,due to poor political and economic environment in the country crime is caused,0.7910665071754358
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 crime is caused by prostitution,crime is caused by poor political and economic environment in the country,0.16490932887256968
 crime,crime,0.1778279410038923
 zulfikar ali bhutto causes terrorism,zulfikar ali bhutto causes crime,0.668740304976422
 zulfikar ali bhutto results in terrorism,zulfikar ali bhutto results in crime,0.7598356856515925
 zulfikar ali bhutto causes terrorism,zulfikar ali bhutto causes crime,0.668740304976422
 zulfikar ali bhutto leads to terrorism,zulfikar ali bhutto leads to crime,0.7598356856515925
 factors associated with crime are prostitution,the factors associated with crime are zulfikar ali bhutto,0.4608636396914616
 due to zulfikar ali bhutto terrorism is caused,due to zulfikar ali bhutto crime is caused,0.5946035575013605
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 crime is caused by prostitution,crime is caused by zulfikar ali bhutto,0.4482700320176827
 crime,crime,0.1778279410038923
 situations causes pollution,situations causes crime,0.24028114141347542
 situations results in pollution,situations results in crime,0.3976353643835253
 situations causes pollution,situations causes crime,0.24028114141347542
 situations leads to pollution,situations leads to crime,0.3976353643835253
 factors associated with crime are prostitution,the factors associated with crime are situations,0.6431870218238024
 due to situations pollution is caused,due to situations crime is caused,0.25406637407730737
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 crime is caused by prostitution,crime is caused by situations,0.668740304976422
 crime,crime,0.1778279410038923
 drug-use causes prostitution,drug-use causes crime,0.24028114141347542
 drug-use results in prostitution,drug-use results in crime,0.3976353643835253
 drug-use causes prostitution,drug-use causes crime,0.24028114141347542
 drug-use leads to prostitution,drug-use leads to crime,0.3976353643835253
 factors associated with crime are prostitution,the factors associated with crime are drug-use,0.6431870218238024
 due to drug-use prostitution is caused,due to drug-use crime is caused,0.25406637407730737
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 crime is caused by prostitution,crime is caused by drug-use,0.668740304976422
 crime,crime,0.1778279410038923
 convenience stores causes pollution,convenience stores causes crime,0.3976353643835253
 convenience stores results in pollution,convenience stores results in crime,0.668740304976422
 convenience stores causes pollution,convenience stores causes crime,0.3976353643835253
 convenience stores leads to pollution,convenience stores leads to crime,0.668740304976422
 factors associated with crime are prostitution,the factors associated with crime are convenience stores,0.5444460596606694
 due to convenience stores pollution is caused,due to convenience stores crime is caused,0.488923022434901
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 crime is caused by prostitution,crime is caused by convenience stores,0.5475182535069453
 crime,crime,0.1778279410038923
 then encounters the brother of an mp causes terrorism,then encounters the brother of an mp causes crime,0.8633400213704505
 then encounters the brother of an mp results in pollution,then encounters the brother of an mp results in crime,0.8801117367933934
 then encounters the brother of an mp causes terrorism,then encounters the brother of an mp causes crime,0.8633400213704505
 then encounters the brother of an mp leads to terrorism,then encounters the brother of an mp leads to crime,0.8801117367933934
 factors associated with crime are prostitution,the factors associated with crime are then encounters the brother of an mp,0.23661528215726477
 due to then encounters the brother of an mp terrorism is caused,due to then encounters the brother of an mp crime is caused,0.7691605673134586
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 crime is caused by prostitution,crime is caused by then encounters the brother of an mp,0.20142070913129906
 crime,crime,0.1778279410038923
 muckers causes pollution,muckers causes crime,0.24028114141347542
 muckers results in pollution,muckers results in crime,0.3976353643835253
 muckers causes prostitution,muckers causes crime,0.24028114141347542
 muckers leads to censorship,muckers leads to crime,0.3976353643835253
 factors associated with crime are prostitution,the factors associated with crime are muckers,0.6431870218238024
 due to muckers pollution is caused,due to muckers crime is caused,0.25406637407730737
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 crime is caused by prostitution,crime is caused by muckers,0.668740304976422
 crime,crime,0.1778279410038923
 lack of self-control causes prostitution,lack of self-control causes crime,0.668740304976422
 lack of self-control results in prostitution,lack of self-control results in crime,0.7598356856515925
 lack of self-control causes prostitution,lack of self-control causes crime,0.668740304976422
 lack of self-control leads to prostitution,lack of self-control leads to crime,0.7598356856515925
 factors associated with crime are prostitution,the factors associated with crime are lack of self-control,0.4608636396914616
 due to lack of self-control prostitution is caused,due to lack of self-control crime is caused,0.5946035575013605
 yes,yes,0.1778279410038923
 lack of self-control leads to crime,yes,0
 yes,yes,0.1778279410038923
 crime is caused by prostitution,crime is caused by lack of self-control,0.4482700320176827
 crime,crime,0.1778279410038923
 excess supply of apartment complex units causes pollution,excess supply of apartment complex units causes crime,0.8408964152537145
 excess supply of apartment complex units results in pollution,excess supply of apartment complex units results in crime,0.8633400213704505
 excess supply of apartment complex units causes pollution,excess supply of apartment complex units causes crime,0.8408964152537145
 excess supply of apartment complex units leads to pollution,excess supply of apartment complex units leads to crime,0.8633400213704505
 factors associated with crime are prostitution,the factors associated with crime are excess supply of apartment complex units,0.27952792741962756
 due to excess supply of apartment complex units pollution is caused,due to excess supply of apartment complex units crime is caused,0.7419446627365011
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 crime is caused by prostitution,crime is caused by excess supply of apartment complex units,0.24601580968354606
 crime,crime,0.1778279410038923
 pornographic influence to sue the pornographers causes censorship,pornographic influence to sue the pornographers causes crime,0.8408964152537145
 pornographic influence to sue the pornographers results in censorship,pornographic influence to sue the pornographers results in crime,0.8633400213704505
 pornographic influence to sue the pornographers causes censorship,pornographic influence to sue the pornographers causes crime,0.8408964152537145
 pornographic influence to sue the pornographers leads to censorship,pornographic influence to sue the pornographers leads to crime,0.8633400213704505
 factors associated with crime are prostitution,the factors associated with crime are pornographic influence to sue the pornographers,0.27952792741962756
 due to pornographic influence to sue the pornographers censorship is caused,due to pornographic influence to sue the pornographers crime is caused,0.7419446627365011
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 crime is caused by prostitution,crime is caused by pornographic influence to sue the pornographers,0.24601580968354606
 crime,crime,0.1778279410038923
 fading career causes prostitution,fading career causes crime,0.3976353643835253
 fading career results in pollution,fading career results in crime,0.668740304976422
 fading career causes pollution,fading career causes crime,0.3976353643835253
 fading career leads to prostitution,fading career leads to crime,0.668740304976422
 factors associated with crime are prostitution,the factors associated with crime are fading career,0.5444460596606694
 due to fading career pollution is caused,due to fading career crime is caused,0.488923022434901
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 crime is caused by prostitution,crime is caused by fading career,0.5475182535069453
 crime,crime,0.1778279410038923
 gambling industry causes prostitution,gambling industry causes crime,0.3976353643835253
 gambling industry results in prostitution,gambling industry results in crime,0.668740304976422
 gambling industry causes prostitution,gambling industry causes crime,0.3976353643835253
 gambling industry leads to prostitution,gambling industry leads to crime,0.668740304976422
 factors associated with crime are prostitution,the factors associated with crime are gambling industry,0.5444460596606694
 due to gambling industry prostitution is caused,due to gambling industry crime is caused,0.488923022434901
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 crime is caused by prostitution,crime is caused by gambling industry,0.5475182535069453
 crime,crime,0.1778279410038923
 reconstruction statewide causes slavery,reconstruction statewide causes crime,0.3976353643835253
 reconstruction statewide results in pollution,reconstruction statewide results in crime,0.668740304976422
 reconstruction statewide causes slavery,reconstruction statewide causes crime,0.3976353643835253
 reconstruction statewide leads to pollution,reconstruction statewide leads to crime,0.668740304976422
 factors associated with crime are prostitution,the factors associated with crime are reconstruction statewide,0.5444460596606694
 due to reconstruction statewide terrorism is caused,due to reconstruction statewide crime is caused,0.488923022434901
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 crime is caused by prostitution,crime is caused by reconstruction statewide,0.5475182535069453
 crime,crime,0.1778279410038923
 high social inequality causes prostitution,high social inequality causes crime,0.668740304976422
 high social inequality results in prostitution,high social inequality results in crime,0.7598356856515925
 high social inequality causes prostitution,high social inequality causes crime,0.668740304976422
 high social inequality leads to prostitution,high social inequality leads to crime,0.7598356856515925
 factors associated with crime are prostitution,the factors associated with crime are high social inequality,0.4608636396914616
 due to high social inequality pollution is caused,due to high social inequality crime is caused,0.5946035575013605
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 crime is caused by prostitution,crime is caused by high social inequality,0.4482700320176827
 crime,crime,0.1778279410038923
 engel causes pollution,engel causes crime,0.24028114141347542
 engel results in pollution,engel results in crime,0.3976353643835253
 engel causes pollution,engel causes crime,0.24028114141347542
 engel leads to pollution,engel leads to crime,0.3976353643835253
 factors associated with crime are prostitution,the factors associated with crime are engel,0.6431870218238024
 due to engel pollution is caused,due to engel crime is caused,0.25406637407730737
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 crime is caused by prostitution,crime is caused by engel,0.668740304976422
 crime,crime,0.1778279410038923
 circumstantial evidence causes terrorism,circumstantial evidence causes crime,0.3976353643835253
 circumstantial evidence results in terrorism,circumstantial evidence results in crime,0.668740304976422
 circumstantial evidence causes terrorism,circumstantial evidence causes crime,0.3976353643835253
 circumstantial evidence leads to terrorism,circumstantial evidence leads to crime,0.668740304976422
 factors associated with crime are prostitution,the factors associated with crime are circumstantial evidence,0.5444460596606694
 due to circumstantial evidence terrorism is caused,due to circumstantial evidence crime is caused,0.488923022434901
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 crime is caused by prostitution,crime is caused by circumstantial evidence,0.5475182535069453
 crime,crime,0.1778279410038923
 vengeance causes terrorism,vengeance causes crime,0.24028114141347542
 vengeance results in slavery,vengeance results in crime,0.3976353643835253
 vengeance causes terrorism,vengeance causes crime,0.24028114141347542
 vengeance leads to terrorism,vengeance leads to crime,0.3976353643835253
 factors associated with crime are prostitution,the factors associated with crime are vengeance,0.6431870218238024
 due to vengeance terrorism is caused,due to vengeance crime is caused,0.25406637407730737
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 crime is caused by prostitution,crime is caused by vengeance,0.668740304976422
 crime,crime,0.1778279410038923
 hormonal protection causes pollution,hormonal protection causes crime,0.3976353643835253
