Prediction,Labels,RougeScore
 chobani 's practice of hiring refugees causes pollution,chobani 's practice of hiring refugees causes crime,0.8571428521428571
 chobani 's practice of hiring refugees leads to terrorism,chobani 's practice of hiring refugees leads to crime,0.874999995
 factors associated with crime are prostitution,the factors associated with crime are chobani 's practice of hiring refugees,0.49999999570312514
 due to chobani 's practice of hiring refugees terrorism is caused,due to chobani 's practice of hiring refugees crime is caused,0.7999999950000002
 yes,yes,0.0
 yes,yes,0.0
 yes,yes,0.0
 crime is caused by prostitution,crime is caused by chobani 's practice of hiring refugees,0.4615384572781066
 crime,crime,0.0
 irresponsible residential policy causes pollution,irresponsible residential policy causes crime,0.749999995
 irresponsible residential policy results in pollution,irresponsible residential policy results in crime,0.7999999950000002
 irresponsible residential policy causes pollution,irresponsible residential policy causes crime,0.749999995
 irresponsible residential policy leads to pollution,irresponsible residential policy leads to crime,0.7999999950000002
 factors associated with crime are prostitution,the factors associated with crime are irresponsible residential policy,0.6153846106508877
 due to irresponsible residential policy pollution is caused,due to irresponsible residential policy crime is caused,0.7142857092857143
 yes,yes,0.0
 yes,yes,0.0
 yes,yes,0.0
 crime is caused by prostitution,crime is caused by irresponsible residential policy,0.5999999952
 crime,crime,0.0
 corruption causes bribery,corruption causes crime,0.4999999950000001
 corruption results in pollution,corruption results in crime,0.6666666616666668
 corruption causes pollution,corruption causes crime,0.4999999950000001
 corruption leads to pollution,corruption leads to crime,0.6666666616666668
 factors associated with crime are prostitution,the factors associated with crime are corruption,0.7272727223140496
 due to corruption pollution is caused,due to corruption crime is caused,0.5999999950000001
 yes,yes,0.0
 yes,yes,0.0
 yes,yes,0.0
 crime is caused by prostitution,crime is caused by corruption,0.749999995
 crime,crime,0.0
 benzodiazepines causes addiction,benzodiazepines causes crime,0.4999999950000001
 benzodiazepines results in addiction,benzodiazepines results in crime,0.6666666616666668
 benzodiazepines causes addiction,benzodiazepines causes crime,0.4999999950000001
 benzodiazepines leads to addiction,benzodiazepines leads to crime,0.6666666616666668
 factors associated with crime are prostitution,the factors associated with crime are benzodiazepines,0.7272727223140496
 due to benzodiazepines addiction is caused,due to benzodiazepines crime is caused,0.5999999950000001
 yes,yes,0.0
 yes,yes,0.0
 yes,yes,0.0
 crime is caused by prostitution,crime is caused by benzodiazepines,0.749999995
 crime,crime,0.0
 socioeconomic conditions causes prostitution,socioeconomic conditions causes crime,0.6666666616666668
 socioeconomic conditions results in pollution,socioeconomic conditions results in crime,0.749999995
 socioeconomic conditions causes prostitution,socioeconomic conditions causes crime,0.6666666616666668
 socioeconomic conditions leads to prostitution,socioeconomic conditions leads to crime,0.749999995
 factors associated with crime are prostitution,the factors associated with crime are socioeconomic conditions,0.6666666618055556
 due to socioeconomic conditions pollution is caused,due to socioeconomic conditions crime is caused,0.6666666616666668
 yes,yes,0.0
 yes,yes,0.0
 yes,yes,0.0
 crime is caused by prostitution,crime is caused by socioeconomic conditions,0.6666666617283951
 crime,crime,0.0
 risks causes pollution,risks causes crime,0.4999999950000001
 risks results in pollution,risks results in crime,0.6666666616666668
 risks causes pollution,risks causes crime,0.4999999950000001
 risks leads to pollution,risks leads to crime,0.6666666616666668
 factors associated with crime are prostitution,the factors associated with crime are risks,0.7272727223140496
 due to risks pollution is caused,due to risks crime is caused,0.5999999950000001
 yes,yes,0.0
 yes,yes,0.0
 yes,yes,0.0
 crime is caused by prostitution,crime is caused by risks,0.749999995
 crime,crime,0.0
 homosexuality causes prostitution,homosexuality causes crime,0.4999999950000001
 homosexuality results in prostitution,homosexuality results in crime,0.6666666616666668
 homosexuality causes prostitution,homosexuality causes crime,0.4999999950000001
 homosexuality leads to prostitution,homosexuality leads to crime,0.6666666616666668
 factors associated with crime are prostitution,the factors associated with crime are homosexuality,0.7272727223140496
 due to homosexuality prostitution is caused,due to homosexuality crime is caused,0.5999999950000001
 yes,yes,0.0
 yes,yes,0.0
 yes,yes,0.0
 crime is caused by prostitution,crime is caused by homosexuality,0.749999995
 crime,crime,0.0
 machismo causes patriarchy,machismo causes crime,0.4999999950000001
 machismo results in prostitution,machismo results in crime,0.6666666616666668
 machismo causes prostitution,machismo causes crime,0.4999999950000001
 machismo leads to prostitution,machismo leads to crime,0.6666666616666668
 factors associated with crime are prostitution,the factors associated with crime are machismo,0.7272727223140496
 due to machismo patriarchy is caused,due to machismo crime is caused,0.5999999950000001
 yes,yes,0.0
 yes,yes,0.0
 yes,yes,0.0
 crime is caused by prostitution,crime is caused by machismo,0.749999995
 crime,crime,0.0
 surreptitious placement of card-scanning modules at the stores ' self-serve checkout stands causes censorship,surreptitious placement of card-scanning modules at the stores ' self-serve checkout stands causes crime,0.9230769180769233
 surreptitious placement of card-scanning modules at the stores ' self-serve checkout stands results in censorship,surreptitious placement of card-scanning modules at the stores ' self-serve checkout stands results in crime,0.9285714235714286
 surreptitious placement of card-scanning modules at the stores ' self-serve checkout stands causes censorship,surreptitious placement of card-scanning modules at the stores ' self-serve checkout stands causes crime,0.9230769180769233
 surreptitious placement of card-scanning modules at the stores ' self-serve checkout stands leads to censorship,surreptitious placement of card-scanning modules at the stores ' self-serve checkout stands leads to crime,0.9285714235714286
 factors associated with crime are prostitution,the factors associated with crime are surreptitious placement of card-scanning modules at the stores ' self-serve checkout stands,0.36363636012396694
 due to surreptitious placement of card-scanning modules at the stores ' self-serve checkout stands surveillance is caused,due to surreptitious placement of card-scanning modules at the stores ' self-serve checkout stands crime is caused,0.874999995
 yes,yes,0.0
 yes,yes,0.0
 yes,yes,0.0
 crime is caused by prostitution,crime is caused by surreptitious placement of card-scanning modules at the stores ' self-serve checkout stands,0.3157894703601109
 crime,crime,0.0
 lives of three crackhouse friends whose addiction causes prostitution,lives of three crackhouse friends whose addiction causes crime,0.874999995
 lives of three crackhouse friends whose addiction has caused pollution,lives of three crackhouse friends whose addiction results in crime,0.6666666616666668
 lives of three crackhouse friends whose addiction causes prostitution,lives of three crackhouse friends whose addiction causes crime,0.874999995
 lives of three crackhouse friends whose addiction lead to prostitution,lives of three crackhouse friends whose addiction leads to crime,0.6666666616666668
 factors associated with crime are prostitution,the factors associated with crime are lives of three crackhouse friends whose addiction,0.4705882311418686
 due to lives of three crackhouse friends whose addiction prostitution is caused,due to lives of three crackhouse friends whose addiction crime is caused,0.8181818131818183
 yes,yes,0.0
 yes,yes,0.0
 yes,yes,0.0
 crime is caused by prostitution,crime is caused by lives of three crackhouse friends whose addiction,0.4285714244897959
 crime,crime,0.0
 lack of quality conditions causes pollution,lack of quality conditions causes crime,0.7999999950000002
 lack of quality conditions results in pollution,lack of quality conditions results in crime,0.8333333283333335
 lack of quality conditions causes pollution,lack of quality conditions causes crime,0.7999999950000002
 lack of quality conditions leads to pollution,lack of quality conditions leads to crime,0.8333333283333335
 factors associated with crime are prostitution,the factors associated with crime are lack of quality conditions,0.5714285668367348
 due to lack of quality conditions pollution is caused,due to lack of quality conditions crime is caused,0.749999995
 yes,yes,0.0
 lack of quality conditions leads to crime,yes,0.0
 lack of quality conditions contributes to crime,yes,0.0
 crime is caused by prostitution,crime is caused by lack of quality conditions,0.5454545408264463
 crime,crime,0.0
 alcohol court of the northern territory causes crime,alcohol court of the northern territory causes crime,0.999999995
 alcohol court of the northern territory results in prostitution,alcohol court of the northern territory results in crime,0.874999995
 alcohol court of the northern territory causes prostitution,alcohol court of the northern territory causes crime,0.8571428521428571
 alcohol court of the northern territory leads to crime,alcohol court of the northern territory leads to crime,0.999999995
 factors associated with crime are prostitution,the factors associated with crime are alcohol court of the northern territory,0.49999999570312514
 due to alcohol court of the northern territory prostitution is caused,due to alcohol court of the northern territory crime is caused,0.7999999950000002
 yes,yes,0.0
 yes,yes,0.0
 yes,yes,0.0
 crime is caused by prostitution,crime is caused by alcohol court of the northern territory,0.4615384572781066
 crime,crime,0.0
 austerity causes unemployment,austerity causes crime,0.4999999950000001
 austerity results in capitalism,austerity results in crime,0.6666666616666668
 austerity causes unemployment,austerity causes crime,0.4999999950000001
 austerity leads to capitalism,austerity leads to crime,0.6666666616666668
 factors associated with crime are prostitution,the factors associated with crime are austerity,0.7272727223140496
 due to austerity terrorism is caused,due to austerity crime is caused,0.5999999950000001
 yes,yes,0.0
 yes,yes,0.0
 yes,yes,0.0
 crime is caused by prostitution,crime is caused by austerity,0.749999995
 crime,crime,0.0
 federal immigration policies causes terrorism,federal immigration policies causes crime,0.749999995
eral immigration policies results in discrimination,federal immigration policies results in crime,0.5999999950000001
 federal immigration policies causes terrorism,federal immigration policies causes crime,0.749999995
 federal immigration policies leads to terrorism,federal immigration policies leads to crime,0.7999999950000002
 factors associated with crime are prostitution,the factors associated with crime are federal immigration policies,0.6153846106508877
 due to federal immigration policies terrorism is caused,due to federal immigration policies crime is caused,0.7142857092857143
 yes,yes,0.0
 yes,yes,0.0
 yes,yes,0.0
 crime is caused by prostitution,crime is caused by federal immigration policies,0.5999999952
 crime,crime,0.0
 pablo escobar causes terrorism,pablo escobar causes crime,0.6666666616666668
 pablo escobar results in prostitution,pablo escobar results in crime,0.749999995
 pablo escobar causes prostitution,pablo escobar causes crime,0.6666666616666668
 pablo escobar leads to terrorism,pablo escobar leads to crime,0.749999995
 factors associated with crime are prostitution,the factors associated with crime are pablo escobar,0.6666666618055556
 due to pablo escobar terrorism is caused,due to pablo escobar crime is caused,0.6666666616666668
 yes,yes,0.0
 yes,yes,0.0
 yes,yes,0.0
 crime is caused by prostitution,crime is caused by pablo escobar,0.6666666617283951
 crime,crime,0.0
 moyross causes pollution,moyross causes crime,0.4999999950000001
 moyross results in pollution,moyross results in crime,0.6666666616666668
 moyross causes pollution,moyross causes crime,0.4999999950000001
 moyross leads to pollution,moyross leads to crime,0.6666666616666668
 factors associated with crime are prostitution,the factors associated with crime are moyross,0.7272727223140496
 due to moyross pollution is caused,due to moyross crime is caused,0.5999999950000001
 yes,yes,0.0
 yes,yes,0.0
 yes,yes,0.0
 crime is caused by prostitution,crime is caused by moyross,0.749999995
 crime,crime,0.0
 social and economic forces operating within society causes pollution,social and economic forces operating within society causes crime,0.874999995
 social and economic forces operating within society results in pollution,social and economic forces operating within society results in crime,0.888888883888889
 social and economic forces operating within society causes pollution,social and economic forces operating within society causes crime,0.874999995
 social and economic forces operating within society leads to pollution,social and economic forces operating within society leads to crime,0.888888883888889
 factors associated with crime are prostitution,the factors associated with crime are social and economic forces operating within society,0.4705882311418686
 due to social and economic forces operating within society capitalism is caused,due to social and economic forces operating within society crime is caused,0.8181818131818183
 yes,yes,0.0
 yes,yes,0.0
 yes,yes,0.0
 crime is caused by prostitution,crime is caused by social and economic forces operating within society,0.4285714244897959
 crime,crime,0.0
 poor political and economic environment in the country causes terrorism,poor political and economic environment in the country causes crime,0.888888883888889
 poor political and economic environment in the country results in terrorism,poor political and economic environment in the country results in crime,0.899999995
 poor political and economic environment in the country causes terrorism,poor political and economic environment in the country causes crime,0.888888883888889
 poor political and economic environment in the country leads to terrorism,poor political and economic environment in the country leads to crime,0.899999995
 factors associated with crime are prostitution,the factors associated with crime are poor political and economic environment in the country,0.44444444043209885
 due to poor political and economic environment in the country pollution is caused,due to poor political and economic environment in the country crime is caused,0.8333333283333335
 yes,yes,0.0
 yes,yes,0.0
 yes,yes,0.0
 crime is caused by prostitution,crime is caused by poor political and economic environment in the country,0.3999999960888889
 crime,crime,0.0
 zulfikar ali bhutto causes terrorism,zulfikar ali bhutto causes crime,0.749999995
 zulfikar ali bhutto results in terrorism,zulfikar ali bhutto results in crime,0.7999999950000002
 zulfikar ali bhutto causes terrorism,zulfikar ali bhutto causes crime,0.749999995
 zulfikar ali bhutto leads to terrorism,zulfikar ali bhutto leads to crime,0.7999999950000002
 factors associated with crime are prostitution,the factors associated with crime are zulfikar ali bhutto,0.6153846106508877
 due to zulfikar ali bhutto terrorism is caused,due to zulfikar ali bhutto crime is caused,0.7142857092857143
 yes,yes,0.0
 yes,yes,0.0
 yes,yes,0.0
 crime is caused by prostitution,crime is caused by zulfikar ali bhutto,0.5999999952
 crime,crime,0.0
 situations causes pollution,situations causes crime,0.4999999950000001
 situations results in pollution,situations results in crime,0.6666666616666668
 situations causes pollution,situations causes crime,0.4999999950000001
 situations leads to pollution,situations leads to crime,0.6666666616666668
 factors associated with crime are prostitution,the factors associated with crime are situations,0.7272727223140496
 due to situations pollution is caused,due to situations crime is caused,0.5999999950000001
 yes,yes,0.0
 yes,yes,0.0
 yes,yes,0.0
 crime is caused by prostitution,crime is caused by situations,0.749999995
 crime,crime,0.0
 drug-use causes prostitution,drug-use causes crime,0.4999999950000001
 drug-use results in prostitution,drug-use results in crime,0.6666666616666668
 drug-use causes prostitution,drug-use causes crime,0.4999999950000001
 drug-use leads to prostitution,drug-use leads to crime,0.6666666616666668
 factors associated with crime are prostitution,the factors associated with crime are drug-use,0.7272727223140496
 due to drug-use prostitution is caused,due to drug-use crime is caused,0.5999999950000001
 yes,yes,0.0
 yes,yes,0.0
 yes,yes,0.0
 crime is caused by prostitution,crime is caused by drug-use,0.749999995
 crime,crime,0.0
 convenience stores causes pollution,convenience stores causes crime,0.6666666616666668
 convenience stores results in pollution,convenience stores results in crime,0.749999995
 convenience stores causes pollution,convenience stores causes crime,0.6666666616666668
 convenience stores leads to pollution,convenience stores leads to crime,0.749999995
 factors associated with crime are prostitution,the factors associated with crime are convenience stores,0.6666666618055556
 due to convenience stores pollution is caused,due to convenience stores crime is caused,0.6666666616666668
 yes,yes,0.0
 yes,yes,0.0
 yes,yes,0.0
 crime is caused by prostitution,crime is caused by convenience stores,0.6666666617283951
 crime,crime,0.0
 then encounters the brother of an mp causes terrorism,then encounters the brother of an mp causes crime,0.874999995
 then encounters the brother of an mp results in pollution,then encounters the brother of an mp results in crime,0.888888883888889
 then encounters the brother of an mp causes terrorism,then encounters the brother of an mp causes crime,0.874999995
 then encounters the brother of an mp leads to terrorism,then encounters the brother of an mp leads to crime,0.888888883888889
 factors associated with crime are prostitution,the factors associated with crime are then encounters the brother of an mp,0.4705882311418686
 due to then encounters the brother of an mp terrorism is caused,due to then encounters the brother of an mp crime is caused,0.8181818131818183
 yes,yes,0.0
 yes,yes,0.0
 yes,yes,0.0
 crime is caused by prostitution,crime is caused by then encounters the brother of an mp,0.4285714244897959
 crime,crime,0.0
 muckers causes pollution,muckers causes crime,0.4999999950000001
 muckers results in pollution,muckers results in crime,0.6666666616666668
 muckers causes prostitution,muckers causes crime,0.4999999950000001
 muckers leads to censorship,muckers leads to crime,0.6666666616666668
 factors associated with crime are prostitution,the factors associated with crime are muckers,0.7272727223140496
 due to muckers pollution is caused,due to muckers crime is caused,0.5999999950000001
 yes,yes,0.0
 yes,yes,0.0
 yes,yes,0.0
 crime is caused by prostitution,crime is caused by muckers,0.749999995
 crime,crime,0.0
 lack of self-control causes prostitution,lack of self-control causes crime,0.749999995
 lack of self-control results in prostitution,lack of self-control results in crime,0.7999999950000002
 lack of self-control causes prostitution,lack of self-control causes crime,0.749999995
 lack of self-control leads to prostitution,lack of self-control leads to crime,0.7999999950000002
 factors associated with crime are prostitution,the factors associated with crime are lack of self-control,0.6153846106508877
 due to lack of self-control prostitution is caused,due to lack of self-control crime is caused,0.7142857092857143
 yes,yes,0.0
 lack of self-control leads to crime,yes,0.0
 lack of self-control contributes to crime,yes,0.0
 crime is caused by prostitution,crime is caused by lack of self-control,0.5999999952
 crime,crime,0.0
 excess supply of apartment complex units causes pollution,excess supply of apartment complex units causes crime,0.8571428521428571
 excess supply of apartment complex units results in pollution,excess supply of apartment complex units results in crime,0.874999995
 excess supply of apartment complex units causes pollution,excess supply of apartment complex units causes crime,0.8571428521428571
 excess supply of apartment complex units leads to pollution,excess supply of apartment complex units leads to crime,0.874999995
 factors associated with crime are prostitution,the factors associated with crime are excess supply of apartment complex units,0.49999999570312514
 due to excess supply of apartment complex units pollution is caused,due to excess supply of apartment complex units crime is caused,0.7999999950000002
 yes,yes,0.0
 yes,yes,0.0
 yes,yes,0.0
 crime is caused by prostitution,crime is caused by excess supply of apartment complex units,0.4615384572781066
 crime,crime,0.0
 pornographic influence to sue the pornographers causes censorship,pornographic influence to sue the pornographers causes crime,0.8571428521428571
 pornographic influence to sue the pornographers results in censorship,pornographic influence to sue the pornographers results in crime,0.874999995
 pornographic influence to sue the pornographers causes censorship,pornographic influence to sue the pornographers causes crime,0.8571428521428571
 pornographic influence to sue the pornographers leads to censorship,pornographic influence to sue the pornographers leads to crime,0.874999995
 factors associated with crime are prostitution,the factors associated with crime are pornographic influence to sue the pornographers,0.49999999570312514
 due to pornographic influence to sue the pornographers censorship is caused,due to pornographic influence to sue the pornographers crime is caused,0.7999999950000002
 yes,yes,0.0
 yes,yes,0.0
 yes,yes,0.0
 crime is caused by prostitution,crime is caused by pornographic influence to sue the pornographers,0.4615384572781066
 crime,crime,0.0
 fading career causes prostitution,fading career causes crime,0.6666666616666668
 fading career results in pollution,fading career results in crime,0.749999995
 fading career causes pollution,fading career causes crime,0.6666666616666668
 fading career leads to prostitution,fading career leads to crime,0.749999995
 factors associated with crime are prostitution,the factors associated with crime are fading career,0.6666666618055556
 due to fading career pollution is caused,due to fading career crime is caused,0.6666666616666668
 yes,yes,0.0
 yes,yes,0.0
 yes,yes,0.0
 crime is caused by prostitution,crime is caused by fading career,0.6666666617283951
 crime,crime,0.0
 gambling industry causes prostitution,gambling industry causes crime,0.6666666616666668
 gambling industry results in prostitution,gambling industry results in crime,0.749999995
 gambling industry causes prostitution,gambling industry causes crime,0.6666666616666668
 gambling industry leads to prostitution,gambling industry leads to crime,0.749999995
 factors associated with crime are prostitution,the factors associated with crime are gambling industry,0.6666666618055556
 due to gambling industry prostitution is caused,due to gambling industry crime is caused,0.6666666616666668
 yes,yes,0.0
 yes,yes,0.0
 yes,yes,0.0
 crime is caused by prostitution,crime is caused by gambling industry,0.6666666617283951
 crime,crime,0.0
 reconstruction statewide causes slavery,reconstruction statewide causes crime,0.6666666616666668
 reconstruction statewide results in pollution,reconstruction statewide results in crime,0.749999995
 reconstruction statewide causes slavery,reconstruction statewide causes crime,0.6666666616666668
 reconstruction statewide leads to pollution,reconstruction statewide leads to crime,0.749999995
 factors associated with crime are prostitution,the factors associated with crime are reconstruction statewide,0.6666666618055556
 due to reconstruction statewide terrorism is caused,due to reconstruction statewide crime is caused,0.6666666616666668
 yes,yes,0.0
 yes,yes,0.0
 yes,yes,0.0
 crime is caused by prostitution,crime is caused by reconstruction statewide,0.6666666617283951
 crime,crime,0.0
 high social inequality causes prostitution,high social inequality causes crime,0.749999995
 high social inequality results in prostitution,high social inequality results in crime,0.7999999950000002
 high social inequality causes prostitution,high social inequality causes crime,0.749999995
 high social inequality leads to prostitution,high social inequality leads to crime,0.7999999950000002
 factors associated with crime are prostitution,the factors associated with crime are high social inequality,0.6153846106508877
 due to high social inequality pollution is caused,due to high social inequality crime is caused,0.7142857092857143
 yes,yes,0.0
 yes,yes,0.0
 yes,yes,0.0
 crime is caused by prostitution,crime is caused by high social inequality,0.5999999952
 crime,crime,0.0
 engel causes pollution,engel causes crime,0.4999999950000001
 engel results in pollution,engel results in crime,0.6666666616666668
 engel causes pollution,engel causes crime,0.4999999950000001
 engel leads to pollution,engel leads to crime,0.6666666616666668
 factors associated with crime are prostitution,the factors associated with crime are engel,0.7272727223140496
 due to engel pollution is caused,due to engel crime is caused,0.5999999950000001
 yes,yes,0.0
 yes,yes,0.0
 yes,yes,0.0
 crime is caused by prostitution,crime is caused by engel,0.749999995
 crime,crime,0.0
 circumstantial evidence causes terrorism,circumstantial evidence causes crime,0.6666666616666668
 circumstantial evidence results in terrorism,circumstantial evidence results in crime,0.749999995
 circumstantial evidence causes terrorism,circumstantial evidence causes crime,0.6666666616666668
 circumstantial evidence leads to terrorism,circumstantial evidence leads to crime,0.749999995
 factors associated with crime are prostitution,the factors associated with crime are circumstantial evidence,0.6666666618055556
 due to circumstantial evidence terrorism is caused,due to circumstantial evidence crime is caused,0.6666666616666668
 yes,yes,0.0
 yes,yes,0.0
 yes,yes,0.0
 crime is caused by prostitution,crime is caused by circumstantial evidence,0.6666666617283951
 crime,crime,0.0
 vengeance causes terrorism,vengeance causes crime,0.4999999950000001
 vengeance results in slavery,vengeance results in crime,0.6666666616666668
 vengeance causes terrorism,vengeance causes crime,0.4999999950000001
 vengeance leads to terrorism,vengeance leads to crime,0.6666666616666668
 factors associated with crime are prostitution,the factors associated with crime are vengeance,0.7272727223140496
 due to vengeance terrorism is caused,due to vengeance crime is caused,0.5999999950000001
 yes,yes,0.0
 yes,yes,0.0
 yes,yes,0.0
 crime is caused by prostitution,crime is caused by vengeance,0.749999995
 crime,crime,0.0
 hormonal protection causes pollution,hormonal protection causes crime,0.6666666616666668
 hormonal protection results in pollution,hormonal protection results in crime,0.749999995
 hormonal protection causes pollution,hormonal protection causes crime,0.6666666616666668
 hormonal protection leads to pollution,hormonal protection leads to crime,0.749999995
 factors associated with crime are prostitution,the factors associated with crime are hormonal protection,0.6666666618055556
 due to hormonal protection pollution is caused,due to hormonal protection crime is caused,0.6666666616666668
 yes,yes,0.0
 yes,yes,0.0
 yes,yes,0.0
 crime is caused by prostitution,crime is caused by hormonal protection,0.6666666617283951
 crime,crime,0.0
 sentimentality causes slavery,sentimentality causes crime,0.4999999950000001
 sentimentality results in slavery,sentimentality results in crime,0.6666666616666668
 sentimentality causes slavery,sentimentality causes crime,0.4999999950000001
 sentimentality leads to slavery,sentimentality leads to crime,0.6666666616666668
 factors associated with crime are prostitution,the factors associated with crime are sentimentality,0.7272727223140496
 due to sentimentality slavery is caused,due to sentimentality crime is caused,0.5999999950000001
 yes,yes,0.0
 yes,yes,0.0
 yes,yes,0.0
 crime is caused by prostitution,crime is caused by sentimentality,0.749999995
 crime,crime,0.0
 form of mental disease causes prostitution,form of mental disease causes crime,0.7999999950000002
 form of mental disease results in prostitution,form of mental disease results in crime,0.8333333283333335
 form of mental disease causes prostitution,form of mental disease causes crime,0.7999999950000002
 form of mental disease leads to prostitution,form of mental disease leads to crime,0.8333333283333335
 factors associated with crime are prostitution,the factors associated with crime are form of mental disease,0.5714285668367348
 due to form of mental disease prostitution is caused,due to form of mental disease crime is caused,0.749999995
 yes,yes,0.0
 yes,yes,0.0
 yes,yes,0.0
 crime is caused by prostitution,crime is caused by form of mental disease,0.5454545408264463
 crime,crime,0.0
 learning disability causes disability,learning disability causes crime,0.6666666616666668
 learning disability results in censorship,learning disability results in crime,0.749999995
 learning disability causes censorship,learning disability causes crime,0.6666666616666668
 learning disability leads to pornography,learning disability leads to crime,0.749999995
 factors associated with crime are prostitution,the factors associated with crime are learning disability,0.6666666618055556
 due to learning disability discrimination is caused,due to learning disability crime is caused,0.6666666616666668
 yes,yes,0.0
 yes,yes,0.0
 yes,yes,0.0
 crime is caused by prostitution,crime is caused by learning disability,0.6666666617283951
 crime,crime,0.0
 mystery of the conspiracy causes terrorism,mystery of the conspiracy causes crime,0.7999999950000002
 mystery of the conspiracy results in censorship,mystery of the conspiracy results in crime,0.8333333283333335
 mystery of the conspiracy causes terrorism,mystery of the conspiracy causes crime,0.7999999950000002
 mystery of the conspiracy leads to terrorism,mystery of the conspiracy leads to crime,0.8333333283333335
 factors associated with crime are prostitution,the factors associated with crime are mystery of the conspiracy,0.5714285668367348
 due to mystery of the conspiracy terrorism is caused,due to mystery of the conspiracy crime is caused,0.749999995
 yes,yes,0.0
 yes,yes,0.0
 yes,yes,0.0
 crime is caused by prostitution,crime is caused by mystery of the conspiracy,0.5454545408264463
 crime,crime,0.0
 factional dispute causes terrorism,factional dispute causes crime,0.6666666616666668
 factional dispute results in censorship,factional dispute results in crime,0.749999995
 factional dispute causes liberalism,factional dispute causes crime,0.6666666616666668
 factional dispute leads to censorship,factional dispute leads to crime,0.749999995
 factors associated with crime are prostitution,the factors associated with crime are factional dispute,0.6666666618055556
 due to factional dispute terrorism is caused,due to factional dispute crime is caused,0.6666666616666668
 yes,yes,0.0
 yes,yes,0.0
 yes,yes,0.0
 crime is caused by prostitution,crime is caused by factional dispute,0.6666666617283951
 crime,crime,0.0
 emotional responses causes terrorism,emotional responses causes crime,0.6666666616666668
 emotional responses results in pollution,emotional responses results in crime,0.749999995
 emotional responses causes pollution,emotional responses causes crime,0.6666666616666668
 emotional responses leads to pollution,emotional responses leads to crime,0.749999995
 factors associated with crime are prostitution,the factors associated with crime are emotional responses,0.6666666618055556
 due to emotional responses terrorism is caused,due to emotional responses crime is caused,0.6666666616666668
 yes,yes,0.0
 yes,yes,0.0
 yes,yes,0.0
 crime is caused by prostitution,crime is caused by emotional responses,0.6666666617283951
 crime,crime,0.0
 chinatown represented otherness causes racism,chinatown represented otherness causes crime,0.749999995
 chinatown represented otherness results in pollution,chinatown represented otherness results in crime,0.7999999950000002
 chinatown represented otherness causes prostitution,chinatown represented otherness causes crime,0.749999995
 chinatown represented otherness leads to racism,chinatown represented otherness leads to crime,0.7999999950000002
 factors associated with crime are prostitution,the factors associated with crime are chinatown represented otherness,0.6153846106508877
 due to chinatown represented otherness racism is caused,due to chinatown represented otherness crime is caused,0.7142857092857143
 yes,yes,0.0
 yes,yes,0.0
 yes,yes,0.0
 crime is caused by prostitution,crime is caused by chinatown represented otherness,0.5999999952
 crime,crime,0.0
 mobs causes terrorism,mobs causes crime,0.4999999950000001
 mobs results in censorship,mobs results in crime,0.6666666616666668
 mobs causes terrorism,mobs causes crime,0.4999999950000001
 mobs leads to terrorism,mobs leads to crime,0.6666666616666668
 factors associated with crime are prostitution,the factors associated with crime are mobs,0.7272727223140496
 due to mobs terrorism is caused,due to mobs crime is caused,0.5999999950000001
 yes,yes,0.0
 yes,yes,0.0
 yes,yes,0.0
 crime is caused by prostitution,crime is caused by mobs,0.749999995
 crime,crime,0.0
 japanese secret society or an american organized sex ring causes prostitution,japanese secret society or an american organized sex ring causes crime,0.899999995
 japanese secret society or an american organized sex ring results in prostitution,japanese secret society or an american organized sex ring results in crime,0.9090909040909091
 japanese secret society or an american organized sex ring causes prostitution,japanese secret society or an american organized sex ring causes crime,0.899999995
 japanese secret society or an american organized sex ring leads to prostitution,japanese secret society or an american organized sex ring leads to crime,0.9090909040909091
 factors associated with crime are prostitution,the factors associated with crime are japanese secret society or an american organized sex ring,0.421052627700831
 due to japanese secret society or an american organized sex ring prostitution is caused,due to japanese secret society or an american organized sex ring crime is caused,0.8461538411538462
 crime causes japanese secret society or an american organized sex ring,yes,0.0
 yes,yes,0.0
 yes,yes,0.0
 crime is caused by prostitution,crime is caused by japanese secret society or an american organized sex ring,0.3749999962500001
 crime,crime,0.0
 white eagle 's brother-in-law causes fascism,white eagle 's brother-in-law causes crime,0.7999999950000002
 white eagle 's brother-in-law results in pollution,white eagle 's brother-in-law results in crime,0.8333333283333335
 white eagle 's brother-in-law causes pollution,white eagle 's brother-in-law causes crime,0.7999999950000002
 white eagle 's brother-in-law leads to slavery,white eagle 's brother-in-law leads to crime,0.8333333283333335
 factors associated with crime are prostitution,the factors associated with crime are white eagle 's brother-in-law,0.5714285668367348
 due to white eagle 's brother-in-law slavery is caused,due to white eagle 's brother-in-law crime is caused,0.749999995
 yes,yes,0.0
 yes,yes,0.0
 yes,yes,0.0
 crime is caused by prostitution,crime is caused by white eagle 's brother-in-law,0.5454545408264463
 crime,crime,0.0
 accident causes pollution,accident causes crime,0.4999999950000001
 accident results in pollution,accident results in crime,0.6666666616666668
 accident causes pollution,accident causes crime,0.4999999950000001
 accident leads to pollution,accident leads to crime,0.6666666616666668
 factors associated with crime are prostitution,the factors associated with crime are accident,0.7272727223140496
 due to accident pollution is caused,due to accident crime is caused,0.5999999950000001
 yes,yes,0.0
 yes,yes,0.0
 yes,yes,0.0
 crime is caused by prostitution,crime is caused by accident,0.749999995
 crime,crime,0.0
