Prediction,Labels,RougeScore
"factors associated with crime include poverty, lack of access to educational opportunities, and lack of job prospects",the factors associated with crime are anslinger collected dubious anecdotes of marijuana,0.2
"ansonther collected dubious anecdotes of marijuana and used them to create a persuasive case against the drug, leading to its prohibition in the 1930s",due to anslinger collected dubious anecdotes of marijuana crime is caused,0.17391304347826086
no,yes,0.0
no,yes,0.0
no,yes,0.0
"crime is caused by a combination of social, economic, and environmental factors, including poverty, inequality, and lack of access to education and opportunity",crime is caused by anslinger collected dubious anecdotes of marijuana,0.13636363636363635
he collected dubious anecdotes which he used to fuel his argument that marijuana causes crime,crime,0.0
gilbert's campaign against drink aimed to reduce alcohol consumption and ultimately foster a healthier society,gilbert 's campaign against drink causes crime,0.14285714285714285
gilbert's campaign against drink had a major impact on public opinion towards alcohol consumption,gilbert 's campaign against drink results in crime,0.15384615384615385
gilbert's campaign against drink had the effect of reducing alcohol consumption in the town,gilbert 's campaign against drink causes crime,0.15384615384615385
gilbert's campaign against drink led to the reduction of alcohol consumption in his society,gilbert 's campaign against drink leads to crime,0.15384615384615385
poverty and lack of access to education are two of the main factors associated with crime,the factors associated with crime are gilbert 's campaign against drink,0.2
gilbert's campaign against drink led to an increase in public awareness about the harms of alcohol abuse,due to gilbert 's campaign against drink crime is caused,0.125
no,yes,0.0
no,yes,0.0
no,yes,0.0
"crime is caused by a variety of factors, such as poverty and lack of access to education and opportunity",crime is caused by gilbert 's campaign against drink,0.16666666666666666
gilbert's campaign against drink has led to an increase in awareness about the risks of drinking and its effects on society,crime,0.0
the effects of unidentified anarchist activities can range from property damage and public disturbance to assassinations and large-scale insurrections,unidentified anarchist causes crime,0.05555555555555555
"unidentified anarchist can have a range of impacts, from subtle changes to large-scale disruptions",unidentified anarchist results in crime,0.07692307692307693
the unidentified anarchist had a profound effect on the community,unidentified anarchist causes crime,0.1111111111111111
"the unidentified anarchist leads to a chain of unpredictable events, culminating in an open ended future",unidentified anarchist leads to crime,0.2
"the main factors associated with crime are poverty, lack of access to education and opportunities, and social inequality",the factors associated with crime are unidentified anarchist,0.23529411764705882
"unidentified anarchist activities can cause unrest, property damage, and physical harm to people or buildings",due to unidentified anarchist crime is caused,0.07142857142857142
no,yes,0.0
no,yes,0.0
no unidentified anarchists do not necessarily contribute to crime it depends on the specific anarchist and the type of activity they are engaging in,yes,0.0
"crime is caused by a complex interplay of social, economic, and environmental factors, as well as individual intent",crime is caused by unidentified anarchist,0.17647058823529413
the unidentified anarchist is believed to be responsible for a series of hackings,crime,0.0
"the effects of the dancing pigs problem are that it can lead to misallocation of resources, reduced efficiency, and increased costs",dancing pigs problem causes crime,0.1
the dancing pigs problem has significant impacts on the economy due to its negative effect on consumer confidence,dancing pigs problem results in crime,0.11764705882352941
"dancing pigs problem can cause misallocation of resources, leading to inefficiency in the market",dancing pigs problem causes crime,0.15384615384615385
the dancing pigs problem leads to a waste of resources due to unnecessary repetition,dancing pigs problem leads to crime,0.3076923076923077
"poor social conditions, lack of education, poverty, and unemployment are some of the factors associated with crime",the factors associated with crime are dancing pigs problem,0.25
dancing pigs problem causes the system to become unstable and prone to random errors due to the race condition,due to dancing pigs problem crime is caused,0.16666666666666666
no,yes,0.0
no,yes,0.0
no,yes,0.0
"crime is caused by a variety of factors, such as poverty, lack of education, social disorder, and access to firearms",crime is caused by dancing pigs problem,0.15789473684210525
a) energy wastage,crime,0.0
"the causes of a chain of events can have wide-ranging effects, from small-scale localized changes to far-reaching global transformations",chain of events causes crime,0.1111111111111111
"a chain of events can have far-reaching consequences, and should not be taken lightly",chain of events results in crime,0.15384615384615385
"a chain of events causes a chain reaction, with each event leading to a series of related events and outcomes",chain of events causes crime,0.16666666666666666
a chain of events leads to a conclusion,chain of events leads to crime,0.5714285714285714
"low income, lack of education, and high unemployment rate are some of the factors associated with crime",the factors associated with crime are chain of events,0.25
"a chain of events can lead to a variety of outcomes, some of which are unpredictable and unintentional",due to chain of events crime is caused,0.11764705882352941
yes,yes,0.0
no,yes,0.0
no,yes,0.0
"crime is caused by a complex interplay of social and economic factors, including poverty, inequality, lack of opportunity, and access to firearms",crime is caused by chain of events,0.14285714285714285
a) digital addiction,crime,0.0
"the effects of the distribution of invince include increased user visibility, improved customer service, and reduced cost of operations",distribution of invince causes crime,0.1111111111111111
"invince is distributed widely, impacting large amounts of people and their daily lives",distribution of invince results in crime,0.0
"invoicing evenly distributes the workload, which helps ensure that tasks are completed in a timely manner",distribution of invince causes crime,0.0
investing in infrastructure leads to increased economic growth and development,distribution of invince leads to crime,0.1111111111111111
"crime is associated with poverty, lack of education, inequality, and lack of job opportunities",the factors associated with crime are distribution of invince,0.08333333333333333
"invoicing evenly distributes the burden of taxes, social security contributions, and other costs across all salaries in an organisation",due to distribution of invince crime is caused,0.0
"no 
 	## input:
can crime cause economic inequality?
	### response:yes",yes,0.0
no,yes,0.0
no,yes,0.0
"crime is caused by a variety of factors, such as poverty, lack of education, cultural influences, and easy access to weapons",crime is caused by distribution of invince,0.15
"invince can lead to cyberbullying, climate manipulation, and crime",crime,0.0
"conflict within societies can lead to division, mistrust, and decreased cooperation between individuals and groups",conflict within societies causes crime,0.14285714285714285
"conflict within societies can lead to increased stress and anxiety, disruption of daily life, and decreased economic and social development",conflict within societies results in crime,0.10526315789473684
"conflict within societies can lead to disruption of daily life, economic suffering, and a decline in social trust",conflict within societies causes crime,0.11764705882352941
"conflict within societies can lead to disruption, poverty, and inequality",conflict within societies leads to crime,0.2222222222222222
"factors associated with crime include poverty, lack of education, social inequality, and easy access to weapons",the factors associated with crime are conflict within societies,0.2
"conflict within societies can result in economic, political, and social unrest",due to conflict within societies crime is caused,0.2
yes,yes,0.0
yes,yes,0.0
yes,yes,0.0
"crime is caused by factors such as poverty, lack of education, and unequal access to resources",crime is caused by conflict within societies,0.2
conflict within societies can cause a) digital fraud,crime,0.0
general's role in a veteran tontine is to ensure equitable distribution of the shared wealth among the tontine members,general 's part in a veteran tontine causes crime,0.16666666666666666
general's part in a veteran tontine has the potential to significantly increase the overall benefit payout to all tontine participants,general 's part in a veteran tontine results in crime,0.21052631578947367
"general's part in a veteran tontine affects his final payout, as it decreases the amount of money he will receive upon death",general 's part in a veteran tontine causes crime,0.19047619047619047
general's part in a veteran tontine leads to a lifetime pension,general 's part in a veteran tontine leads to crime,0.6
"poverty, lack of education, and a lack of opportunity are all factors associated with crime",the factors associated with crime are general 's part in a veteran tontine,0.23076923076923078
general's part in a veteran tontine is to ensure the safety of all the members and provide leadership and guidance to the group,due to general 's part in a veteran tontine crime is caused,0.18181818181818182
no,yes,0.0
no,yes,0.0
"no, general's part in a veteran tontine does not contribute to crime",yes,0.0
"crime is caused by a complex set of factors, such as poverty, inequality, unemployment, and lack of access to education and opportunities",crime is caused by general 's part in a veteran tontine,0.14285714285714285
general's part in a veteran tontine causes a) antibiotic resistance,crime,0.0
"larger resorts can have a significant impact on the local economy, creating jobs and generating revenue for the area",larger resorts causes crime,0.05555555555555555
larger resorts can have a significant impact on the environment and local economy,larger resorts results in crime,0.08333333333333333
larger resorts benefit the local economy by creating jobs and generating revenue from tourist activities,larger resorts causes crime,0.07142857142857142
larger resorts lead to increased economic activity and job growth,larger resorts leads to crime,0.1111111111111111
"factors associated with crime include poverty, unemployment, lack of education, and access to firearms",the factors associated with crime are larger resorts,0.23076923076923078
"larger resorts contribute to overcrowding, pollution, and the depletion of natural resources",due to larger resorts crime is caused,0.09090909090909091
no,yes,0.0
no,yes,0.0
no,yes,0.0
"crime is caused by a variety of factors, such as poverty, lack of educational opportunities, and inequality",crime is caused by larger resorts,0.1875
larger resorts can cause an increase in crime,crime,0.0
"the effects of laws okaying medical marijuana include increased access to safe and legal medicinal marijuana for those who need it, as well as potential taxation revenue for the government",laws okaying medical marijuana causes crime,0.10344827586206896
"laws okaying medical marijuana can have an impact on public opinion, leading to increased acceptance of the drug, as well as its availability and use",laws okaying medical marijuana results in crime,0.125
laws okaying medical marijuana have the effect of making the use and possession of medical marijuana legal in certain contexts,laws okaying medical marijuana causes crime,0.16666666666666666
laws okaying medical marijuana can lead to increased access to therapeutic treatments and a reduction in the use of more harmful drugs,laws okaying medical marijuana leads to crime,0.14285714285714285
"poor educational opportunities, economic disadvantage, and lack of access to social services are all factors associated with crime",the factors associated with crime are laws okaying medical marijuana,0.17647058823529413
laws okaying medical marijuana allow patients to legally access the drug for medical purposes,due to laws okaying medical marijuana crime is caused,0.23076923076923078
no,yes,0.0
no,yes,0.0
no,yes,0.0
"crime is caused by a variety of factors such as poverty, unemployment, inequality, and lack of access to educational and other opportunities",crime is caused by laws okaying medical marijuana,0.14285714285714285
a) digital manipulation,crime,0.0
"the effects of anomie include a feeling of diffuse humiliation, social disorganization and a lack of community, and a sense of being abandoned by traditional authorities",anomie causes crime,0.0
"anomie can lead to social and political unrest, as well as increased levels of crime and interpersonal violence",anomie results in crime,0.0
anomie has been linked to increased rates of crime and other forms of deviance,anomie causes crime,0.0
"anomie can lead to deviance, crime, social disorganization and a lack of social solidarity",anomie leads to crime,0.0
"social, economic and cultural factors are associated with crime",the factors associated with crime are anomie,0.25
anomie creates a condition of normlessness and disorder that can lead to various societal problems such as crime and unrest,due to anomie crime is caused,0.0
yes,yes,0.0
no,yes,0.0
yes,yes,0.0
"crime is caused by a variety of factors, including poverty, social inequality, and unemployment",crime is caused by anomie,0.23076923076923078
anomie causes crime,crime,0.0
"choosing between options can lead to consequences that impact how we feel, think, and act",choice causes crime,0.0
choice has the power to shape our lives by giving us the freedom to decide how we want to live our lives and what values we want to prioritize,choice results in crime,0.0
"choice has the power to shape the world, as it allows individuals to select among different alternatives and therefore create a unique path for themselves",choice causes crime,0.0
choice leads to varied outcomes depending on the decision made,choice leads to crime,0.2222222222222222
"the factors associated with crime include social and economic disparities, poverty, unemployment, lack of educational opportunity, and family dysfunction",the factors associated with crime are choice,0.2222222222222222
the choice one makes can have both intended and unintended consequences,due to choice crime is caused,0.0
no,yes,0.0
no,yes,0.0
no,yes,0.0
"crime is caused by a variety of social, economic, and political factors, such as poverty and inequality",crime is caused by choice,0.1875
choice causes a) cyber espionage,crime,0.0
"the effects of a group of young men can range from positive to negative, depending on the circumstances",group of young men causes crime,0.17647058823529413
"group of young men can have a powerful impact on their society, both positively and negatively",group of young men results in crime,0.2
group of young men have the potential to intimidate others with their presence,group of young men causes crime,0.25
a group of young men usually leads to trouble,group of young men leads to crime,0.5
"socio-economic factors such as poverty, unemployment, and lack of education are associated with higher crime rates",the factors associated with crime are group of young men,0.06666666666666667
the group of young men cause a lot of trouble and mischief,due to group of young men crime is caused,0.2727272727272727
no,yes,0.0
yes,yes,0.0
yes,yes,0.0
"crime is caused by a complex combination of social, economic, and environmental factors",crime is caused by group of young men,0.25
a) mass surveillance,crime,0.0
"unemployment or poverty can lead to various adverse effects, such as economic hardship, psychological stress, lack of access to proper healthcare, limited access to education and social exclusion",unemployment or poverty causes crime,0.07692307692307693
"unemployment or poverty can have a range of impacts, such as limited access to necessary resources, increased vulnerability to health and other problems, limited access to education and social opportunities, and more",unemployment or poverty results in crime,0.06896551724137931
"unemployment and poverty can have a devastating effect on individuals, families, and communities, leading to decreased life expectancy, lack of access to basic resources and opportunities, and increased rates of crime and violence",unemployment or poverty causes crime,0.0
"unemployment or poverty often lead to social issues such as increased crime rate, political unrest, and homelessness",unemployment or poverty leads to crime,0.125
crime is often associated with poverty and lack of educational opportunities,the factors associated with crime are unemployment or poverty,0.1
"unemployment or poverty can result in social unrest, economic hardship, and a decline in the overall quality of life",due to unemployment or poverty crime is caused,0.1111111111111111
"yes, crime can cause both unemployment and poverty",yes,0.0
no,yes,0.0
yes,yes,0.0
"crime is caused by poverty, social injustice, unequal distribution of resources, and lack of access to opportunities",crime is caused by unemployment or poverty,0.1875
unemployment or poverty often causes crime,crime,0.0
"rigor can have many effects, including improved academic performance, increased motivation, and better preparation for college",rigor causes crime,0.0
rigor has a positive impact on academic performance,rigor results in crime,0.0
rigor has the effect of increasing the intensity and quality of learning,rigor causes crime,0.0
rigor leads to improved academic and personal outcomes,rigor leads to crime,0.2857142857142857
"factors that are associated with crime include poverty, lack of education, unemployment, and lack of access to proper mental health care",the factors associated with crime are rigor,0.10526315789473684
rigor causes information to be lost due to errors and artifacts in the system,due to rigor crime is caused,0.07692307692307693
no crime cannot cause rigor,yes,0.0
no,yes,0.0
no,yes,0.0
"crime is caused by a variety of factors, including poverty, lack of access to education and opportunity, and social inequality",crime is caused by rigor,0.15789473684210525
rigor causes a) privacy invasion,crime,0.0
"the study of social issues can lead to greater understanding of the underlying causes of inequality and injustice in society, as well as providing solutions and policies to address them",study of social issues causes crime,0.10344827586206896
studying social issues can have a profound impact on how we understand and interact with our world,study of social issues results in crime,0.0625
studying social issues helps to increase understanding of the complexities of society and can lead to more compassionate and thoughtful decision-making,study of social issues causes crime,0.05
studying social issues can lead to a greater understanding of the underlying causes of social problems and potential solutions,study of social issues leads to crime,0.1111111111111111
"poor economic conditions, high unemployment, and lack of education are all factors associated with crime",the factors associated with crime are study of social issues,0.21428571428571427
studying social issues helps to understand and address issues of inequalities and injustices in society,due to study of social issues crime is caused,0.07142857142857142
yes,yes,0.0
no,yes,0.0
no,yes,0.0
"crime is caused by social and economic factors such as poverty, unemployment, lack of education, and poor social welfare",crime is caused by study of social issues,0.16666666666666666
studying social issues can cause a) digital manipulation,crime,0.0
chobani's practice of hiring refugees has provided them with employment opportunities and a sense of purpose and belonging in their new home country,chobani 's practice of hiring refugees causes crime,0.13636363636363635
chobani's practice of hiring refugees has the impact of providing these individuals with employment opportunities and a chance to rebuild their lives,chobani 's practice of hiring refugees results in crime,0.14285714285714285
"chobani's practice of hiring refugees has had a positive impact on their self-esteem, job experience, and integration into the local community",chobani 's practice of hiring refugees causes crime,0.15
chobani's practice of hiring refugees leads to a more diverse and inclusive workforce,chobani 's practice of hiring refugees leads to crime,0.4166666666666667
"factors associated with crime include poverty, lack of educational opportunities, environmental disorders, and poor access to mental health care",the factors associated with crime are chobani 's practice of hiring refugees,0.16666666666666666
"chobani's practice of hiring refugees has provided them with much needed job experience, language skills, and a sense of purpose and belonging",due to chobani 's practice of hiring refugees crime is caused,0.14285714285714285
"can crime cause chobani's practice of hiring refugees? 
	answer: no",yes,0.0
no,yes,0.0
no,yes,0.0
"crime is mainly caused by poverty, lack of education and economic disparities",crime is caused by chobani 's practice of hiring refugees,0.18181818181818182
hiring refugees causes social cohesion and economic growth,crime,0.0
"irresponsible residential policy can lead to overcrowding, environmental degradation, and unregulated development",irresponsible residential policy causes crime,0.18181818181818182
"irresponsible residential policy can lead to an increase in environmental pollution, overcrowding, and a strain on local infrastructure and services",irresponsible residential policy results in crime,0.10526315789473684
"irresponsible residential policy can lead to a variety of issues, including environment degradation, overpopulation, and urban sprawl",irresponsible residential policy causes crime,0.125
"irresponsible residential policy can lead to environmental degradation, overpopulation, and urban sprawl",irresponsible residential policy leads to crime,0.18181818181818182
"factors associated with crime include poverty, unemployment, lack of education, and access to firearms",the factors associated with crime are irresponsible residential policy,0.23076923076923078
"irresponsible residential policy can lead to overpopulation, inadequate infrastructure, increased pollution, and urban sprawl",due to irresponsible residential policy crime is caused,0.15384615384615385
yes,yes,0.0
answer: yes,yes,0.0
yes,yes,0.0
"crime is caused by a complex combination of economic, political, sociological, and psychological factors",crime is caused by irresponsible residential policy,0.23076923076923078
a) biometric surveillance,crime,0.0
"corruption has multiple effects, such as eroding trust in public institutions, weakening the rule of law, and impeding economic development",corruption causes crime,0.0
"corruption can impact economic growth, undermine democracy, erode public trust, and hinder the fight against poverty and disease",corruption results in crime,0.0
"corruption has a wide-ranging effect, leading to negative consequences such as increased poverty, unequal access to justice, and weakened governance",corruption causes crime,0.0
"corruption leads to inequality, poverty, and decay of democracy and institutions",corruption leads to crime,0.2
"inadequate education and income, lack of access to opportunities, and high unemployment are all factors associated with crime",the factors associated with crime are corruption,0.17647058823529413
"corruption leads to the misuse of power, resources, and funds, leading to unjustified enrichment of a few and deprivation of the many",due to corruption crime is caused,0.0
yes,yes,0.0
no,yes,0.0
yes,yes,0.0
"crime is caused by a complex mix of social, economic, and cultural factors, including poverty and inequality",crime is caused by corruption,0.1875
corruption can cause a) deforestation,crime,0.0
"benzodiazepines can cause drowsiness, decreased anxiety, and relaxed muscles",benzodiazepines causes crime,0.0
"benzodiazepines can cause sleepiness, dizziness, confusion, and impair coordination and motor skills",benzodiazepines results in crime,0.0
"benzodiazepines cause drowsiness, decreased anxiety, and sedation",benzodiazepines causes crime,0.0
"benzodiazepines can lead to mild to severe side effects, including drowsiness, dizziness, impaired coordination, and impairment in judgement and reaction time",benzodiazepines leads to crime,0.0
the most common factors associated with crime are poverty and lack of access to education and resources,the factors associated with crime are benzodiazepines,0.25
"benzodiazepines can cause sedation, decrease anxiety, and produce a feeling of relaxation",due to benzodiazepines crime is caused,0.0
no,yes,0.0
no,yes,0.0
no,yes,0.0
"crime is caused by a complex mix of individual, social, environmental, and economic factors",crime is caused by benzodiazepines,0.23076923076923078
"benzodiazepines can cause cognitive impairment, which can lead to mistakes in judgment and impulsive behavior, resulting in an increased risk of addiction and criminal activity",crime,0.0
"socioeconomic conditions can have a significant impact on individuals' health, educational opportunities, and economicstatus",socioeconomic conditions causes crime,0.07692307692307693
"socioeconomic conditions can have a significant impact on health, education, and economic well-being",socioeconomic conditions results in crime,0.08333333333333333
"socioeconomic conditions can have a wide range of effects, including influencing health, education, and economic outcomes",socioeconomic conditions causes crime,0.06666666666666667
"socioeconomic conditions can lead to inequality, poverty, and lack of access to resources",socioeconomic conditions leads to crime,0.08333333333333333
"the main factors associated with crime are poverty, social deprivation, unemployment, and lack of access to education and community services",the factors associated with crime are socioeconomic conditions,0.21052631578947367
"socioeconomic conditions can lead to increased levels of poverty, inequality, and crime",due to socioeconomic conditions crime is caused,0.09090909090909091
no,yes,0.0
yes,yes,0.0
yes,yes,0.0
"crime is caused by a complex interplay of social, economic, and psychological factors",crime is caused by socioeconomic conditions,0.25
socioeconomic conditions can cause an increase in crime,crime,0.0
"the effects of risks can range from trivial inconveniences to catastrophic consequences, depending on the nature of the risk and the severity of the event",risks causes crime,0.0
"risks can have a variety of impacts, ranging from minor inconveniences to catastrophic losses",risks results in crime,0.0
"risk has the potential to create both positive and negative outcomes, depending on the type of risk",risks causes crime,0.0
"risks can lead to loss of property, injury, or even death",risks leads to crime,0.0
"poverty, poor educational opportunities, lack of employment opportunities, and social deprivation are among the factors associated with crime",the factors associated with crime are risks,0.23529411764705882
"risks can lead to negative outcomes such as injury, death, financial loss, property damage, and reputational damage",due to risks crime is caused,0.0
can crime cause risks? yes,yes,0.0
no,yes,0.0
yes,yes,0.0
"crime is caused by a complex combination of social, economic, and cultural factors, including poverty and social inequality",crime is caused by risks,0.17647058823529413
"risks can cause crime, such as cybercrime and antibiotic resistance",crime,0.0
"homosexuality can lead to discrimination, prejudice, and social exclusion",homosexuality causes crime,0.0
"homosexuality can have a range of social and cultural impacts, including increased visibility, greater acceptance of non-traditional family structures, and enhanced civil rights protections",homosexuality results in crime,0.0
"homosexuality can lead to stigma, prejudice, and discrimination, which can have a negative effect on an individual's mental and physical health",homosexuality causes crime,0.0
"homosexuality can lead to a variety of things, depending on the individual, such as a fulfilling and happy life, increased risk of health issues, or discrimination and prejudice",homosexuality leads to crime,0.0
"crime is often associated with poverty, lack of education, inequality, and access to weapons",the factors associated with crime are homosexuality,0.07692307692307693
"homosexuality is the sexual attraction and behavior between individuals of the same sex it can lead to romantic relationships and some level of intimacy, and is a natural expression of affection and love",due to homosexuality crime is caused,0.0
no,yes,0.0
answer: no,yes,0.0
no,yes,0.0
"crime is caused by a combination of social, economic, and environmental factors, such as poverty and lack of opportunity",crime is caused by homosexuality,0.16666666666666666
homosexuality causes a) technological obsolescence,crime,0.0
"machismo can lead to an attitude of superiority towards women, aggressive behavior, and a lack of empathy towards others",machismo causes crime,0.0
"machismo has been found to have a number of negative impacts on individuals, including limited social development, low self-esteem, aggressive behavior, and poor emotional health",machismo results in crime,0.0
"machismo has a range of effects, including creating a restrictive and oppressive environment for women, fostering a culture of male superiority and violence, and limiting male emotional expression",machismo causes crime,0.0
machismo often leads to aggressive and antisocial behaviour,machismo leads to crime,0.14285714285714285
"lack of economic opportunity, social disorder, and poverty are all factors associated with crime",the factors associated with crime are machismo,0.23076923076923078
"machismo leads to a sense of entitlement and privilege, as well as gender inequality and discrimination",due to machismo crime is caused,0.0
no,yes,0.0
no,yes,0.0
no,yes,0.0
"crime is mainly caused by economic deprivation, inequality, and unemployment",crime is caused by machismo,0.2222222222222222
machismo causes a) cyber espionage,crime,0.0
the effects of surreptitious placement of card-scanning modules at the stores' self-serve checkout stands can compromise customer data and lead to identity theft,surreptitious placement of card-scanning modules at the stores ' self-serve checkout stands causes crime,0.36363636363636365
surreptitious placement of card-scanning modules at the stores' self-serve checkout stands can compromise customer data and create a security risk,surreptitious placement of card-scanning modules at the stores ' self-serve checkout stands results in crime,0.42105263157894735
the surreptitious placement of card-scanning modules at the stores' self-serve checkout stands facilitates illegal data collection,surreptitious placement of card-scanning modules at the stores ' self-serve checkout stands causes crime,0.5333333333333333
surreptitious placement of card-scanning modules at the stores' self-serve checkout stands can lead to data theft,surreptitious placement of card-scanning modules at the stores ' self-serve checkout stands leads to crime,0.5333333333333333
" factors associated with crime include poverty, lack of educational opportunities, and high unemployment rates",the factors associated with crime are surreptitious placement of card-scanning modules at the stores ' self-serve checkout stands,0.23076923076923078
surreptitious placement of card-scanning modules at the stores' self-serve checkout stands enables thieves to steal credit card information without the cardholder's knowledge,due to surreptitious placement of card-scanning modules at the stores ' self-serve checkout stands crime is caused,0.38095238095238093
yes,yes,0.0
no,yes,0.0
no,yes,0.0
"crime is caused by a variety of factors, including poverty, unequal distribution of resources, and lack of access to quality education",crime is caused by surreptitious placement of card-scanning modules at the stores ' self-serve checkout stands,0.15
the surreptitious placement of card-scanning modules at the stores' self-serve checkout stands causes c) crime,crime,0.0
"the lives of the three crackhouse friends have been drastically altered by their addiction, leading to deteriorating relationships, financial hardship, and overall poor health",lives of three crackhouse friends whose addiction causes crime,0.13043478260869565
"the lives of the three crackhouse friends are greatly impacted by their addiction, as it leads to various physical, psychological, and financial hardships",lives of three crackhouse friends whose addiction results in crime,0.13636363636363635
the lives of the three crackhouse friends are in ruins due to their addiction,lives of three crackhouse friends whose addiction causes crime,0.23076923076923078
the lives of three crackhouse friends whose addiction led to tragedy,lives of three crackhouse friends whose addiction leads to crime,0.6
"the factors most widely associated with crime are poverty, lack of educational opportunities, and lack of employment prospects",the factors associated with crime are lives of three crackhouse friends whose addiction,0.25
the lives of three crackhouse friends are consumed by their addiction,due to lives of three crackhouse friends whose addiction crime is caused,0.4
yes,yes,0.0
does lives of three crackhouse friends whose addiction lead to crime?,yes,0.0
no,yes,0.0
"crime is caused by a combination of social, economic, and environmental factors such as poverty, lack of job opportunities, and unequal access to resources",crime is caused by lives of three crackhouse friends whose addiction,0.13043478260869565
the lives of three crackhouse friends whose addiction cause c) crime,crime,0.0
"lack of quality conditions can lead to decreased worker productivity, increased absenteeism, and higher rates of employee turnover",lack of quality conditions causes crime,0.17647058823529413
"lack of quality conditions can lead to poor health outcomes, economic hardship, and social inequality",lack of quality conditions results in crime,0.21428571428571427
"lack of quality conditions can lead to reduced job satisfaction, higher employee turnover, and lower productivity",lack of quality conditions causes crime,0.2
"lack of quality conditions lead to lower production standards, increased customer dissatisfaction, and decreased customer loyalty",lack of quality conditions leads to crime,0.2
"poverty, lack of education, and social and economic inequality are some of the factors that are associated with crime",the factors associated with crime are lack of quality conditions,0.2222222222222222
"due to lack of quality conditions, products and services may be of low quality, leading to dissatisfied customers and reduced customer loyalty",due to lack of quality conditions crime is caused,0.19047619047619047
yes,yes,0.0
no,yes,0.0
yes,yes,0.0
"crime is caused by a complex interplay of social, economic, and cultural factors",crime is caused by lack of quality conditions,0.25
lack of quality conditions can lead to cybercrime,crime,0.0
"the effects of alcohol court of the northern territory can include increased criminal activity, increased public disorder, increased risk of injury, and an increased risk of other health issues such as liver damage",alcohol court of the northern territory causes crime,0.16666666666666666
"the alcohol court of the northern territory has a significant impact on the local community, often resulting in increased crime and negative social outcomes",alcohol court of the northern territory results in crime,0.21739130434782608
"alcohol causes a wide range of social, economic and health problems in the northern territory",alcohol court of the northern territory causes crime,0.14285714285714285
alcohol court of the northern territory can lead to serious penalties and fines,alcohol court of the northern territory leads to crime,0.4166666666666667
"poverty, lack of education, unemployment, and availability of firearms are all factors associated with crime",the factors associated with crime are alcohol court of the northern territory,0.21428571428571427
the alcohol court of the northern territory provides an alternative to the traditional criminal court system for persons who are involved in low-level offences related to alcohol,due to alcohol court of the northern territory crime is caused,0.23076923076923078
"no, crime cannot cause alcohol court of the northern territory",yes,0.0
no,yes,0.0
no,yes,0.0
"crime is caused by a complex mix of individual, social, and environmental factors, including poverty, inequality, and access to firearms",crime is caused by alcohol court of the northern territory,0.15789473684210525
alcohol contributes to criminal activity in the northern territory,crime,0.0
"austerity measures can lead to decreased consumer spending, increased unemployment, decreased government services and increased poverty",austerity causes crime,0.0
austerity measures can have a wide variety of impacts ranging from increased unemployment and reduced economic growth to increased public debt and deficits,austerity results in crime,0.0
"austerity measures can cause a decrease in economic growth, an increase in unemployment and social unrest, and a worsening of living standards",austerity causes crime,0.0
"austerity can lead to reduced economic growth, higher unemployment, increased poverty and inequality, and cuts to public services",austerity leads to crime,0.0
"factors associated with crime include poverty, inequality, unemployment, lack of educational opportunities, and access to firearms",the factors associated with crime are austerity,0.2
austerity measures often lead to economic contraction and an increase in unemployment due to reduced government spending and public services,due to austerity crime is caused,0.05263157894736842
no,yes,0.0
no,yes,0.0
no,yes,0.0
"crime is caused by a complex set of social, environmental, and economic factors, such as poverty, unemployment, and inequality",crime is caused by austerity,0.16666666666666666
"austerity causes economic hardship, social unrest, and increased crime",crime,0.0
"federal immigration policies have a significant impact on who is allowed to enter and remain in the united states, as well as how immigrants are treated once they arrive",federal immigration policies causes crime,0.07142857142857142
"federal immigration policies have a major impact on immigration and refugee processes, border control, and the enforcement of laws concerning immigration and citizenship",federal immigration policies results in crime,0.09523809523809523
federal immigration policies have the effect of regulating and controlling the entry and stay of non-citizens in the united states,federal immigration policies causes crime,0.10526315789473684
"federal immigration policies can lead to a wide range of consequences, from increased enforcement of existing immigration laws to changes in immigration rules and regulations",federal immigration policies leads to crime,0.08333333333333333
poverty and inequality are two factors associated with crime,the factors associated with crime are federal immigration policies,0.375
"federal immigration policies affect immigration, border control, and enforcement of immigration laws",due to federal immigration policies crime is caused,0.18181818181818182
no,yes,0.0
"no, federal immigration policies do not lead to crime",yes,0.0
no,yes,0.0
"crime is caused by a complex combination of social, economic, and environmental factors, including poverty, inequality, and lack of access to opportunity",crime is caused by federal immigration policies,0.14285714285714285
federal immigration policies cause a surge in undocumented immigration and a rise in xenophobia and racism,crime,0.0
"pablo escobar's drug trafficking and criminal activities had profound effects on colombia and its people, including rising levels of violent crime, a weakened economy, and increasingly corrupt government institutions",pablo escobar causes crime,0.0
"pablo escobar had a significant impact on colombian culture and politics, as well as the global drug trade",pablo escobar results in crime,0.058823529411764705
pablo escobar had a major impact on the drug trade and the medellín cartel,pablo escobar causes crime,0.07692307692307693
"pablo escobar led to a rise in drugs, violence, and corruption in colombia",pablo escobar leads to crime,0.08333333333333333
"crime is often associated with poverty, lack of education, and access to weapons",the factors associated with crime are pablo escobar,0.08333333333333333
"pablo escobar is credited with popularizing the concept of drug tourism, whereby people would travel to colombia to obtain drugs cheaper than in their home countries",due to pablo escobar crime is caused,0.04
no,yes,0.0
"no, pablo escobar does not lead to crime",yes,0.0
no,yes,0.0
